0   0   0   0   0   0    0
1.6678204919e-05	6.5080829587e+02	8.5305443326e+02	1.7953016128e+01	-3.9232331371e+02	1.1248584603e+00	5.1282970363e+01
3.3356409837e-05	1.1296063578e+03	1.3663215323e+03	1.4940307649e+01	-5.3727290593e+02	3.6833317553e+00	7.8812925284e+01
5.0034614756e-05	1.4549074247e+03	1.6236361242e+03	-1.4897106841e+00	-5.2212688201e+02	6.8963107171e+00	9.1394965831e+01
6.6712819675e-05	1.7014734910e+03	1.7924608565e+03	-1.3508891033e+01	-4.9070669994e+02	9.3253353341e+00	1.0446098483e+02
8.3391024593e-05	1.9164958771e+03	1.9565531420e+03	-1.1498354686e+01	-5.0851184348e+02	1.0365636442e+01	1.2314708316e+02
1.0006922951e-04	2.1134924795e+03	2.1247948777e+03	3.8468420114e+00	-5.7451533245e+02	1.0390955759e+01	1.4525739110e+02
1.1674743443e-04	2.2930621681e+03	2.2833817499e+03	2.7158982017e+01	-6.6597860333e+02	1.0126354088e+01	1.6776996905e+02
1.3342563935e-04	2.4561694941e+03	2.4249134418e+03	5.3088585464e+01	-7.6361577273e+02	1.0104616501e+01	1.8908773615e+02
1.5010384427e-04	2.6070113628e+03	2.5529905643e+03	7.7756404825e+01	-8.5653906247e+02	1.0513032736e+01	2.0872550250e+02
1.6678204919e-04	2.7515897098e+03	2.6774399545e+03	9.8500974331e+01	-9.3966040570e+02	1.1301965546e+01	2.2669611989e+02
1.8346025411e-04	2.8956702159e+03	2.8089867593e+03	1.1345484351e+02	-1.0108438788e+03	1.2340008145e+01	2.4315167137e+02
2.0013845902e-04	3.0431755473e+03	2.9555940176e+03	1.2142592202e+02	-1.0693544334e+03	1.3514132735e+01	2.5821243190e+02
2.1681666394e-04	3.1951915784e+03	3.1204495786e+03	1.2200307173e+02	-1.1152306862e+03	1.4763546718e+01	2.7191143800e+02
2.3349486886e-04	3.3495908547e+03	3.3013529084e+03	1.1569539632e+02	-1.1491530997e+03	1.6073058553e+01	2.8420395996e+02
2.5017307378e-04	3.5012409265e+03	3.4912354832e+03	1.0396953459e+02	-1.1725176476e+03	1.7453718265e+01	2.9500588593e+02
2.6685127870e-04	3.6427125064e+03	3.6794459528e+03	8.9110176069e+01	-1.1874344344e+03	1.8924751427e+01	3.0422749753e+02
2.8352948362e-04	3.7653553490e+03	3.8534910515e+03	7.3914822762e+01	-1.1965586095e+03	2.0503214762e+01	3.1179664222e+02
3.0020768854e-04	3.8605629760e+03	4.0009088800e+03	6.1277225907e+01	-1.2027191111e+03	2.2197582355e+01	3.1766738537e+02
3.1688589345e-04	3.9210313217e+03	4.1110542633e+03	5.3739338224e+01	-1.2084695231e+03	2.4009033458e+01	3.2181932438e+02
